,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,log dGh1_lit,log dGh1_prag
470,A1HKYY6XI2OHO1,87,"(4, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.5054480890321752,1.0329305699356413,0.3533637911842496,0.09189965255130457,-2.4849066497880004,-2.3870580303533817
471,A1HKYY6XI2OHO1,87,"(1, 1)",0.5,0.6931471805599453,0.4054651081081644,0.015151515151515152,0.931067053408622,0.250870024800752,0.47357878223139327,0.018531839097100492,-4.189654742026425,-3.988264993901188
472,A1HKYY6XI2OHO1,87,"(1, 4)",0.5,0.6931471805599453,0.0,0.004545454545454545,0.999999999999974,8.384466535222867e-13,0.07142398130253315,0.004999967830713105,-5.393627546352362,-5.298323800426113
473,A1HKYY6XI2OHO1,87,"(4, 4)",0.5,0.6931471805599453,0.0,0.00202020202020202,1.0,1.9532051643194568e-26,2.597921877621844e-14,0.002083333332302867,-6.20455776256869,-6.1737861043965605
474,A1HKYY6XI2OHO1,88,"(1, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.4448371181325286,1.0548273899244345,0.33146697119545615,0.04942634645916985,-2.772588722239781,-3.007271667824703
475,A1HKYY6XI2OHO1,88,"(4, 4)",0.5,0.6931471805599453,0.4054651081081644,0.008333333333333333,0.8854909660212978,0.35583994018074266,0.5406065571552652,0.00814417740444923,-4.787491742782046,-4.810452035957244
476,A1HKYY6XI2OHO1,88,"(4, 1)",1.0,0.0,0.6931471805599453,0.0017857142857142857,1.0,0.0,0.12161302393291937,0.0017857169185086933,-6.327936783729195,-6.327935309365413
477,A1HKYY6XI2OHO1,90,"(0, 0)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.6107680607568781,0.9301194045062982,0.45617495661359264,0.06786311786187536,-2.772588722239781,-2.6902625751778997
478,A1HKYY6XI2OHO1,90,"(5, 0)",0.3333333333333333,1.0986122886681096,0.0,0.008333333333333333,0.9999996933726428,5.041059783884013e-06,0.49303327122401985,0.00833333374533969,-4.787491742782046,-4.787491693341284
479,A1HKYY6XI2OHO1,90,"(0, 5)",0.3333333333333333,1.0986122886681096,0.0,0.0017857142857142857,1.0,1.413246380043568e-22,3.0662740419738763e-07,0.0017857142857142857,-6.327936783729195,-6.327936783729195
480,A1HKYY6XI2OHO1,90,"(5, 5)",0.3333333333333333,1.0986122886681096,0.0,0.0005494505494505495,1.0,1.611108069758392e-37,-6.301496993495813e-38,0.0005494505494505495,-7.506591780070841,-7.506591780070841
